,S,gameID,Q,time,awayTeam,awayScore,homeScore,homeTeam,teamPoss,recTeam,down,distance,side,dist2goal,puntDist,puntEndLoc,surrenderIndex,percentiles,NFLpercentiles,play,result
130715,19,4852,3,9:09,CHI,13,32,AZ,CHI,AZ,4.0,12.0,CHI,70.0,54.0,16.0,0.6259461306,38.91135909556065,28.473300680922232,"Punt by Fulture, K. of 54 yards.",Returned
277302,4,997,3,9:11,YKW,13,27,OCO,YKW,OCO,4.0,10.0,YKW,80.0,44.0,36.0,0.6255051294000001,38.90648603869207,28.46334567753753,"Punt by Lombardi, J. of 44 yards.",Returned
142974,1,6,4,14:32,OCO,3,23,ARI,OCO,ARI,4.0,7.0,OCO,53.0,50.0,3.0,0.6253895966802095,38.9016129818235,28.45936367618365,"Punt by Ronaldo, C. of 50 yards. No return.",No return
79134,16,3885,3,9:15,CHI,0,27,BAL,CHI,BAL,4.0,14.0,CHI,74.0,52.0,22.0,0.6246381750000001,38.89673992495492,28.45139967347589,"Punt by Fulture, K. of 52 yards.",Returned
215680,24,6174,3,9:16,CHI,3,23,BAL,CHI,BAL,4.0,15.0,CHI,66.0,34.0,32.0,0.6244245504000001,38.89186686808635,28.45139967347589,"Punt by Sidekick (R), S. of 34 yards. No return.",No return
87339,16,3924,3,9:17,BAL,21,10,NO,NO,BAL,4.0,20.0,NO,78.0,33.0,45.0,0.6242121642,38.88455728278349,28.45139967347589,"Punt by Frost, A. of 33 yards.",Returned
257163,3,300,3,9:17,ARI,20,7,COL,COL,ARI,4.0,15.0,COL,92.0,65.0,27.0,0.6242121642,38.88455728278349,28.45139967347589,"Punt by Kicksit, B. of 65 yards.",Returned
279235,5,1382,3,9:18,AZ,20,34,YKW,AZ,YKW,4.0,10.0,AZ,60.0,58.0,2.0,0.6240010128000001,38.87724769748063,28.45139967347589,"Punt by Jackson, D. of 58 yards. No return.",No return
257602,3,302,3,9:22,LV,0,17,PHI,LV,PHI,4.0,27.0,LV,98.0,47.0,51.0,0.6231686832000001,38.86993811217777,28.44542667144507,"Punt by Walsh, B. of 47 yards. No return.",No return
198991,23,5624,3,9:22,AUS,21,6,SJS,SJS,AUS,4.0,11.0,SJS,81.0,47.0,34.0,0.6231686832000001,38.86993811217777,28.44542667144507,"Punt by McDairmid, M. of 47 yards.",Returned
284839,5,1408,4,13:31,PHI,23,23,YKW,PHI,YKW,4.0,3.0,PHI,57.0,42.0,15.0,0.6227712288161951,38.86262852687491,28.43945366941425,"Punt by Harris, S. of 42 yards. No return.",No return
72826,15,3402,3,7:20,OCO,10,6,YKW,OCO,YKW,4.0,16.0,YKW,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Dasistwirklichseinnachname, A. of 49 yards. Touchback.",Touchback
244273,2,115,2,2:41,OCO,10,0,PHI,OCO,PHI,4.0,10.0,PHI,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Langdon, J. of 49 yards. Touchback.",Touchback
175349,21,5225,4,12:17,YKW,6,26,NO,NO,YKW,4.0,11.0,YKW,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Prohaska, H. of 49 yards. Touchback.",Touchback
225230,24,6137,3,13:12,HON,10,16,PHI,PHI,HON,4.0,10.0,HON,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Hunt (R), K. of 49 yards. Touchback.",Touchback
60649,14,3252,1,4:07,COL,7,0,NO,COL,NO,4.0,10.0,NO,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Corbett, K. of 49 yards. Touchback.",Touchback
58578,14,3242,2,11:25,AZ,7,14,COL,COL,AZ,4.0,15.0,AZ,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Corbett, K. of 49 yards. Touchback.",Touchback
37481,12,2933,3,1:05,OCO,6,20,AZ,AZ,OCO,4.0,13.0,OCO,49.0,48.0,1.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Jackson, D. of 48 yards. No return.",No return
331856,9,2328,3,11:15,OCO,24,3,PHI,OCO,PHI,4.0,10.0,PHI,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Madlad, B. of 49 yards. Touchback.",Touchback
217235,24,6170,2,8:56,YKW,7,10,CHI,CHI,YKW,4.0,20.0,YKW,49.0,33.0,16.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Sidekick (R), S. of 33 yards.",Returned
196852,23,5614,2,2:31,YKW,14,3,COL,YKW,COL,4.0,19.0,COL,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Smalls, D. of 49 yards. Touchback.",Touchback
306605,7,1743,1,9:19,OCO,7,0,AZ,OCO,AZ,4.0,10.0,AZ,49.0,46.0,3.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Madlad, B. of 46 yards. No return.",No return
125132,19,4825,3,1:11,OCO,0,26,CHI,CHI,OCO,4.0,10.0,OCO,49.0,33.0,16.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Fulture, K. of 33 yards. No return.",No return
170554,21,5202,4,0:14,YKW,32,29,NO,YKW,NO,4.0,17.0,NO,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Smalls (R), D. of 49 yards. Touchback.",Touchback
70524,15,3391,4,4:06,SJS,0,20,PHI,PHI,SJS,4.0,16.0,SJS,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Fulture, K. of 49 yards. Touchback.",Touchback
12348,10,2579,2,8:02,OCO,3,0,NO,OCO,NO,4.0,11.0,NO,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Madlad, B. of 49 yards. Touchback.",Touchback
115478,18,4602,3,5:42,CHI,9,28,PHI,PHI,CHI,4.0,21.0,CHI,49.0,47.0,2.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Frost (R), B. of 47 yards. No return.",No return
88208,16,3928,3,9:54,AUS,10,21,YKW,YKW,AUS,4.0,10.0,AUS,49.0,30.0,19.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Harris Jr, S. of 30 yards. No return.",No return
224188,24,6132,2,9:45,BAL,3,7,SJS,SJS,BAL,4.0,10.0,BAL,49.0,37.0,12.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by McDairmid, M. of 37 yards. No return.",No return
24139,11,2723,4,9:47,PHI,27,13,YKW,PHI,YKW,4.0,10.0,YKW,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by (R) Fulture, K. of 49 yards. Touchback.",Touchback
315444,7,1782,3,6:56,OCO,21,14,SJS,OCO,SJS,4.0,10.0,SJS,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Madlad, B. of 49 yards. Touchback.",Touchback
323336,8,1910,4,11:41,YKW,45,13,SJS,YKW,SJS,4.0,12.0,SJS,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Forfeit, N. of 49 yards. Touchback.",Touchback
297302,6,1610,4,0:47,AZ,14,20,YKW,YKW,AZ,4.0,10.0,AZ,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Forfeit, N. of 49 yards. Touchback.",Touchback
6218,10,2550,3,3:21,YKW,13,27,BAL,BAL,YKW,4.0,10.0,YKW,49.0,42.0,7.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Turkleton, T. of 42 yards. No return.",No return
136780,1,20,4,5:04,OCO,13,10,BAL,OCO,BAL,4.0,11.0,BAL,49.0,36.0,13.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Walsh, B. of 36 yards. No return.",No return
27661,12,2887,2,8:34,NO,7,10,PHI,PHI,NO,4.0,20.0,NO,49.0,34.0,15.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Fulture, K. of 34 yards. No return.",No return
5800,10,2548,4,8:38,OCO,13,18,COL,COL,OCO,4.0,13.0,OCO,49.0,38.0,11.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by McCormick, M. of 38 yards.",Returned
246295,2,67,4,4:53,COL,9,28,BAL,BAL,COL,4.0,10.0,COL,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Turkleton, T. of 49 yards. Touchback.",Touchback
104368,17,4352,1,2:42,AUS,6,7,YKW,YKW,AUS,4.0,14.0,AUS,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Bobby (R), K. of 49 yards. Touchback.",Touchback
25231,11,2728,3,4:11,OCO,10,27,NO,NO,OCO,4.0,16.0,OCO,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Meoff, B. of 49 yards. Touchback.",Touchback
215290,24,6184,4,13:02,OCO,12,20,NO,NO,OCO,4.0,12.0,OCO,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Prohaska, H. of 49 yards. Touchback.",Touchback
296035,6,1604,4,1:52,PHI,31,33,AZ,AZ,PHI,4.0,23.0,PHI,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Jackson, D. of 49 yards. Touchback.",Touchback
193410,23,5597,4,8:12,PHI,17,16,COL,PHI,COL,4.0,24.0,COL,49.0,37.0,12.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Louis, L. of 37 yards. No return.",No return
237279,25,6372,3,4:16,BER,13,20,NY,NY,BER,4.0,11.0,BER,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Smalls, D. of 49 yards. Touchback.",Touchback
61334,14,3255,3,13:19,BAL,19,10,AZ,BAL,AZ,4.0,10.0,AZ,49.0,38.0,11.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Frost, A. of 38 yards.",Returned
106517,18,4559,2,11:04,CHI,0,14,AZ,AZ,CHI,4.0,13.0,CHI,49.0,34.0,15.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Clutch (R), C. of 34 yards.",Returned
338129,9,2357,3,4:02,OCO,31,14,BAL,OCO,BAL,4.0,10.0,BAL,49.0,31.0,18.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Madlad, B. of 31 yards. No return.",No return
330028,9,2320,2,12:44,NO,7,3,PHI,NO,PHI,4.0,11.0,PHI,49.0,47.0,2.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Blewitt, I. of 47 yards. No return.",No return
314617,7,1778,4,3:31,SJS,22,24,AZ,AZ,SJS,4.0,10.0,SJS,49.0,29.0,20.0,0.6224981904240006,38.76760391793772,28.325966630828656,"Punt by Jackson, D. of 49 yards. Touchback.",Touchback
72612,15,3401,3,9:26,AZ,6,20,NO,AZ,NO,4.0,10.0,AZ,81.0,60.0,21.0,0.6223558224000001,38.67257930900053,28.21247959224306,"Punt by Jackson, D. of 60 yards.",Returned
41011,13,3025,3,0:44,BAL,10,10,AZ,AZ,BAL,4.0,4.0,AZ,52.0,41.0,11.0,0.6221796978652497,38.667706252131964,28.21247959224306,"Punt by Jackson, D. of 41 yards. No return.",No return
10034,10,2568,3,9:29,SJS,13,35,BAL,SJS,BAL,4.0,14.0,SJS,84.0,58.0,26.0,0.6217588146,38.66283319526339,28.2045155895353,"Punt by Corbett, K. of 58 yards.",Returned
81052,16,3894,3,9:31,YKW,24,14,BAL,BAL,YKW,4.0,10.0,BAL,95.0,45.0,50.0,0.6213667734000001,38.65796013839481,28.20053358818142,"Punt by Brand (R), F. of 45 yards. No return.",No return
107153,18,4562,3,9:00,COL,6,31,BAL,COL,BAL,4.0,1.0,COL,57.0,44.0,13.0,0.621225929317019,38.653087081526245,28.19655158682754,"Punt by Harris Jr, S. of 44 yards. No return.",No return
47423,13,3055,3,9:32,YKW,3,26,NO,YKW,NO,4.0,14.0,YKW,77.0,39.0,38.0,0.6211725312,38.64821402465767,28.19655158682754,"Punt by Forfeit, N. of 39 yards.",Returned
177040,22,5366,3,9:36,COL,17,7,PHI,PHI,COL,4.0,18.0,PHI,88.0,59.0,29.0,0.6204073344000001,38.643340967789094,28.19256958547366,"Punt by Louis (R), L. of 59 yards. No return.",No return
130928,19,4853,3,9:37,YKW,27,17,SJS,SJS,YKW,4.0,16.0,SJS,67.0,42.0,25.0,0.6202189602000001,38.63846791092052,28.184605582765897,"Punt by Bobby, K. of 42 yards.",Returned
296179,6,1605,3,9:39,COL,0,13,NO,COL,NO,4.0,10.0,COL,69.0,48.0,21.0,0.6198456966000001,38.63115832561766,28.180623581412018,"Punt by McCormick, M. of 48 yards.",Returned
1373,10,2528,3,9:39,SJS,14,3,PHI,PHI,SJS,4.0,15.0,PHI,66.0,55.0,11.0,0.6198456966000001,38.63115832561766,28.180623581412018,"Punt by Meoff, B. of 55 yards.",Returned
278367,5,1378,3,9:41,COL,7,17,OCO,COL,OCO,4.0,18.0,COL,76.0,31.0,45.0,0.6194770554000001,38.6238487403148,28.17664158005814,"Punt by Leg, P. of 31 yards.",Returned
20506,11,2706,3,12:19,SJS,17,21,PHI,SJS,PHI,4.0,7.0,SJS,50.0,30.0,20.0,0.6194436318623763,38.61897568344622,28.17664158005814,"Punt by Corbett, K. of 50 yards. Touchback.",Touchback
64965,15,3365,3,9:43,YKW,28,7,NO,NO,YKW,4.0,10.0,NO,83.0,41.0,42.0,0.6191130078,38.614102626577655,28.17664158005814,"Punt by Crisco, A. of 41 yards. No return.",No return
255380,3,292,3,9:44,YKW,8,21,PHI,YKW,PHI,4.0,17.0,YKW,96.0,52.0,44.0,0.6189326976000001,38.60922956970908,28.17664158005814,"Punt by Booter, A. of 52 yards. No return.",No return
323514,8,1911,3,9:46,PHI,10,24,OCO,PHI,OCO,4.0,15.0,PHI,85.0,34.0,51.0,0.6185754864000002,38.6043565128405,28.172659578704256,"Punt by Harris, S. of 34 yards. No return.",No return
333559,9,2336,3,9:50,AZ,7,27,NO,AZ,NO,4.0,25.0,AZ,65.0,45.0,20.0,0.6178746,38.59948345597193,28.168677577350376,"Punt by Jackson, D. of 64 yards. Touchback.",Touchback
272378,4,759,3,9:51,SJS,0,29,OCO,SJS,OCO,4.0,17.0,SJS,74.0,54.0,20.0,0.6177021774,38.59461039910336,28.162704575319555,"Punt by Blewitt, I. of 74 yards. Touchback.",Touchback
268270,4,740,3,1:24,ARI,17,17,BAL,ARI,BAL,4.0,22.0,ARI,92.0,53.0,39.0,0.6173353984000001,38.589737342234784,28.140803567873213,"Punt by Ronaldo, C. of 53 yards.",Returned
317449,8,1883,3,13:52,PHI,14,10,BAL,BAL,PHI,4.0,8.0,BAL,50.0,34.0,16.0,0.6170632265233813,38.58486428536621,28.136821566519334,"Punt by Turkleton, T. of 34 yards. No return.",No return
227630,24,6125,2,13:18,SAR,3,0,HON,HON,SAR,4.0,7.0,HON,50.0,38.0,12.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Powers, V. of 38 yards.",Returned
161846,21,5161,2,3:38,OCO,10,10,PHI,OCO,PHI,4.0,2.0,OCO,50.0,36.0,14.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Dasistwirklichseinnachname, A. of 36 yards. No return.",No return
290971,6,1582,1,6:34,OCO,7,0,AZ,AZ,OCO,4.0,7.0,AZ,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Jackson, D. of 50 yards. Touchback.",Touchback
155799,20,5022,1,12:23,CHI,0,0,AZ,AZ,CHI,4.0,2.0,AZ,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Espinosa (R), D. of 50 yards. Touchback.",Touchback
280889,5,1390,1,10:17,COL,6,0,LV,LV,COL,4.0,9.0,LV,50.0,38.0,12.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Kicksit, B. of 38 yards. No return.",No return
14235,11,2678,2,6:37,NO,7,0,OCO,OCO,NO,4.0,7.0,OCO,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by (R) Anderson, A. of 50 yards. Touchback.",Touchback
88079,16,3928,1,12:52,AUS,0,0,YKW,AUS,YKW,4.0,2.0,AUS,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Crisco, A. of 50 yards. Touchback.",Touchback
85506,16,3916,1,11:02,SJS,7,0,BAL,BAL,SJS,4.0,8.0,BAL,50.0,33.0,17.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Brand (R), F. of 33 yards.",Returned
99316,17,4328,1,8:37,CHI,0,0,YKW,CHI,YKW,4.0,3.0,CHI,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Fulture, K. of 50 yards. Touchback.",Touchback
75868,16,3870,2,12:18,COL,0,7,PHI,COL,PHI,4.0,8.0,COL,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Anderson, A. of 50 yards. Touchback.",Touchback
17595,11,2693,1,6:39,NO,7,0,SJS,SJS,NO,4.0,8.0,SJS,50.0,38.0,12.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Corbett, K. of 38 yards.",Returned
120921,19,4806,1,12:06,PHI,0,0,YKW,PHI,YKW,4.0,2.0,PHI,50.0,34.0,16.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Frost, B. of 34 yards. No return.",No return
238264,25,6377,2,9:17,OCO,17,14,NY,NY,OCO,4.0,7.0,NY,50.0,39.0,11.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Smalls, D. of 39 yards.",Returned
286393,5,1416,1,0:46,OCO,7,10,YKW,OCO,YKW,4.0,8.0,OCO,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Madlad, B. of 50 yards. Touchback.",Touchback
85931,16,3918,1,12:47,AUS,0,0,AZ,AUS,AZ,4.0,2.0,AUS,50.0,36.0,14.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Crisco, A. of 36 yards. No return.",No return
156734,20,5026,1,5:47,AZ,0,0,COL,AZ,COL,4.0,3.0,AZ,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Espinosa (R), D. of 50 yards. Touchback.",Touchback
6,10,2522,1,12:49,YKW,0,0,BAL,BAL,YKW,4.0,2.0,BAL,50.0,30.0,20.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Turkleton, T. of 50 yards. Touchback.",Touchback
93682,17,4301,1,11:56,NO,0,0,AZ,NO,AZ,4.0,3.0,NO,50.0,47.0,3.0,0.6168692630872503,38.53857024511476,28.136821566519334,"Punt by Frost, A. of 47 yards. No return.",No return
306490,7,1742,3,9:58,YKW,20,7,NO,NO,YKW,4.0,10.0,NO,80.0,56.0,24.0,0.6165261648000001,38.49227620486331,28.13283956516545,"Punt by Leg, P. of 56 yards.",Returned
246026,2,108,3,9:59,COL,3,12,OCO,COL,OCO,4.0,19.0,COL,84.0,64.0,20.0,0.6163625406000002,38.48496661956045,28.13283956516545,"Punt by Kicksit, B. of 64 yards.",Returned
4382,10,2542,3,9:59,COL,6,24,YKW,COL,YKW,4.0,16.0,COL,67.0,47.0,20.0,0.6163625406000002,38.48496661956045,28.13283956516545,"Punt by McCormick, M. of 67 yards. Touchback.",Touchback
101747,17,4339,3,10:02,COL,7,17,AUS,COL,AUS,4.0,15.0,COL,66.0,51.0,15.0,0.6158781552000001,38.47765703425759,28.13283956516545,"Punt by Jones II (R), J. of 51 yards. No return.",No return
50031,13,3067,3,10:08,YKW,10,24,COL,YKW,COL,4.0,13.0,YKW,62.0,42.0,20.0,0.6149382528,38.472783977389014,28.11292955839605,"Punt by Forfeit, N. of 62 yards. Touchback.",Touchback
130500,19,4851,3,10:10,COL,3,34,BAL,COL,BAL,4.0,14.0,COL,77.0,41.0,36.0,0.6146334000000001,38.46547439208616,28.108947557042168,"Punt by Harris Jr, S. of 41 yards.",Returned
304547,7,1734,3,10:10,NO,3,21,BAL,NO,BAL,4.0,17.0,NO,91.0,46.0,45.0,0.6146334000000001,38.46547439208616,28.108947557042168,"Punt by Leg, P. of 46 yards. No return.",No return
194206,23,5601,3,10:13,HON,7,34,AUS,HON,AUS,4.0,19.0,HON,78.0,52.0,26.0,0.6141839418000001,38.458164806783294,28.10098355433441,"Punt by Powers, V. of 52 yards.",Returned
122114,19,4811,3,7:24,CHI,24,19,YKW,YKW,CHI,4.0,7.0,YKW,51.0,31.0,20.0,0.6139637056727054,38.45329174991472,28.10098355433441,"Punt by Donaldson, N. of 50 yards. Touchback.",Touchback
62207,14,3259,3,10:17,PHI,10,24,BAL,PHI,BAL,4.0,16.0,PHI,78.0,38.0,40.0,0.6135991122000002,38.44598216461186,28.09700155298053,"Punt by Fulture, K. of 38 yards. No return.",No return
126779,19,4833,3,10:17,CHI,3,14,COL,CHI,COL,4.0,10.0,CHI,61.0,34.0,27.0,0.6135991122000002,38.44598216461186,28.09700155298053,"Punt by Fulture, K. of 34 yards. No return.",No return
100090,17,4331,3,5:12,AZ,20,20,NO,AZ,NO,4.0,3.0,AZ,52.0,30.0,22.0,0.6134522519234638,38.438672579309,28.093019551626647,"Punt by Lawes, S. of 30 yards. No return.",No return
56961,14,3234,3,10:21,BAL,23,13,NO,NO,BAL,4.0,20.0,NO,79.0,51.0,28.0,0.6130305834,38.433799522440424,28.073109544857246,"Punt by Meoff, B. of 51 yards. No return.",No return
282725,5,1398,3,10:24,COL,14,49,YKW,COL,YKW,4.0,13.0,COL,90.0,59.0,31.0,0.6126147456000002,38.42648993713757,28.069127543503363,"Punt by Leg, P. of 59 yards. No return.",No return
246644,2,97,3,10:24,LV,14,29,YKW,LV,YKW,4.0,17.0,LV,66.0,52.0,14.0,0.6126147456000002,38.42648993713757,28.069127543503363,"Punt by Blewitt, I. of 52 yards. No return.",No return
327501,8,1929,3,3:35,NO,19,21,OCO,NO,OCO,4.0,9.0,NO,53.0,33.0,20.0,0.6124288819445146,38.419180351834704,28.061163540795604,"Punt by Leg, P. of 53 yards. Touchback.",Touchback
164030,21,5171,3,10:32,AZ,0,34,OCO,AZ,OCO,4.0,10.0,AZ,76.0,48.0,28.0,0.6115492992,38.41430729496613,28.049217536733963,"Punt by Jay-Jaymison (R), J. of 48 yards. No return.",No return
73873,15,3407,3,10:34,AZ,6,24,OCO,AZ,OCO,4.0,10.0,AZ,67.0,49.0,18.0,0.6112926576000001,38.40943423809756,28.0412535340262,"Punt by Jackson, D. of 49 yards.",Returned
41597,13,3028,3,10:37,PHI,0,35,COL,PHI,COL,4.0,13.0,PHI,75.0,30.0,45.0,0.6109148682000001,38.404561181228985,28.03727153267232,"Punt by Fulture, K. of 30 yards. No return.",No return
169034,21,5195,3,10:39,COL,16,6,YKW,YKW,COL,4.0,10.0,YKW,89.0,65.0,24.0,0.6106677486000002,38.39725159592612,28.03727153267232,"Punt by Smalls (R), D. of 65 yards.",Returned
29210,12,2894,3,10:39,NO,0,12,OCO,NO,OCO,4.0,19.0,NO,63.0,43.0,20.0,0.6106677486000002,38.39725159592612,28.03727153267232,"Punt by Meoff, B. of 63 yards. Touchback.",Touchback
117631,18,4612,4,12:56,NO,7,38,BAL,NO,BAL,4.0,5.0,NO,59.0,46.0,13.0,0.6103320464434343,38.389942010623265,28.03727153267232,"Punt by Frost, A. of 46 yards.",Returned
263808,3,331,3,10:44,SJS,0,21,COL,SJS,COL,4.0,10.0,SJS,83.0,60.0,23.0,0.6100663296000001,38.3826324253204,28.02930752996456,"Punt by Blewitt, I. of 60 yards.",Returned
132860,19,4862,3,10:44,AUS,28,12,CHI,CHI,AUS,4.0,10.0,CHI,79.0,31.0,48.0,0.6100663296000001,38.3826324253204,28.02930752996456,"Punt by Fulture, K. of 31 yards. No return.",No return
232630,24,6100,3,10:54,AZ,10,21,SJS,AZ,SJS,4.0,10.0,AZ,64.0,34.0,30.0,0.6089321616000001,38.375322840017546,28.013379524549038,"Punt by Jay-Jaymison, J. of 34 yards. No return.",No return
151486,20,5001,3,10:55,PHI,3,17,BAL,PHI,BAL,4.0,26.0,PHI,75.0,0.0,75.0,0.6088236750000001,38.37044978314897,28.013379524549038,"Punt by Powers (R), V. is BLOCKED BY Harris, B.. No return.",No return
4421,10,2542,3,2:37,COL,6,27,YKW,COL,YKW,4.0,2.0,COL,58.0,46.0,12.0,0.6087165664473194,38.365576726280395,28.013379524549038,"Punt by McCormick, M. of 46 yards. No return.",No return
318157,8,1886,3,4:38,OCO,20,10,SJS,SJS,OCO,4.0,1.0,SJS,59.0,39.0,20.0,0.6085645677054833,38.36070366941182,28.009397523195158,"Punt by Blewitt, I. of 59 yards. Touchback.",Touchback
222594,24,6148,3,10:59,SJS,0,10,CHI,SJS,CHI,4.0,10.0,SJS,68.0,56.0,12.0,0.6083985126000001,38.35583061254325,28.009397523195158,"Punt by McDairmid, M. of 56 yards. No return.",No return
244705,2,78,3,11:00,ARI,3,13,OCO,ARI,OCO,4.0,14.0,ARI,90.0,30.0,60.0,0.6082944000000001,38.34852102724039,28.00541552184128,"Punt by Ronaldo, C. of 30 yards.",Returned
282085,5,1395,3,11:00,PHI,6,27,SJS,PHI,SJS,4.0,15.0,PHI,71.0,68.0,3.0,0.6082944000000001,38.34852102724039,28.00541552184128,"Punt by Harris, S. of 68 yards. No return.",No return
310523,7,1760,3,11:02,COL,0,21,AZ,COL,AZ,4.0,17.0,COL,87.0,45.0,42.0,0.6080887632,38.338774913503244,28.001433520487396,"Punt by McCormick, M. of 45 yards. No return.",No return
149188,20,4990,3,11:02,PHI,3,26,COL,PHI,COL,4.0,12.0,PHI,71.0,51.0,20.0,0.6080887632,38.338774913503244,28.001433520487396,"Punt by Powers (R), V. of 71 yards. Touchback.",Touchback
24980,11,2727,3,11:05,COL,7,24,BAL,COL,BAL,4.0,10.0,COL,61.0,39.0,22.0,0.6077867250000001,38.33146532820038,27.997451519133516,"Punt by Leg, P. of 39 yards. No return.",No return
339867,9,2365,3,11:06,PHI,7,33,BAL,PHI,BAL,4.0,16.0,PHI,64.0,52.0,12.0,0.6076877424000001,38.326592271331805,27.993469517779637,"Punt by (R) Meoff, B. of 52 yards.",Returned
198599,23,5622,3,11:07,COL,13,0,CHI,CHI,COL,4.0,16.0,CHI,84.0,38.0,46.0,0.6075896022000001,38.32171921446323,27.993469517779637,"Punt by Sidekick (R), S. of 38 yards.",Returned
250836,2,77,3,11:09,LV,0,30,ARI,LV,ARI,4.0,10.0,LV,93.0,41.0,52.0,0.6073958346000001,38.31440962916037,27.985505515071875,"Punt by Blewitt, I. of 41 yards. No return.",No return
182742,22,5394,3,11:09,AUS,20,10,PHI,PHI,AUS,4.0,11.0,PHI,71.0,40.0,31.0,0.6073958346000001,38.31440962916037,27.985505515071875,"Punt by Louis (R), L. of 40 yards. No return.",No return
77409,16,3877,4,9:24,AZ,13,3,AUS,AUS,AZ,4.0,13.0,AUS,51.0,50.0,1.0,0.6073846716080272,38.30710004385751,27.981523513717995,"Punt by Crisco, A. of 50 yards. No return.",No return
4821,10,2544,3,11:11,SJS,3,17,NO,SJS,NO,4.0,13.0,SJS,83.0,33.0,50.0,0.6072053934,38.30222698698894,27.981523513717995,"Punt by Corbett, K. of 33 yards.",Returned
52487,14,3213,3,11:12,OCO,0,17,SJS,OCO,SJS,4.0,13.0,OCO,83.0,60.0,23.0,0.6071114112000001,38.297353930120366,27.981523513717995,"Punt by Anderson, A. of 60 yards. No return.",No return
